,word,x,y
1319,broad,-7.3837931116233415,6.288972224952338
1320,window,-6.951773475897091,7.311893171791793
1321,warmth,3.564701634679451,9.66065888110085
1322,metal,-8.674530355345764,6.7488411960853085
1323,controlled,-7.617790530045581,-0.5663628876071555
1324,flame,8.85386421117469,3.888372794129561
1325,lighting,0.16649015176444953,2.66398128593772
1326,attached,-8.703849896877701,4.901672608389779
1327,bathroom,-4.793539737333601,-2.9791141780368697
1328,sloping,-3.8634643850220067,-3.7561298592826735
1329,enabled,4.959228342783244,-1.648776390635564
1330,naturally,6.139728382352257,5.217193414522577
1331,hole,2.100674945889026,5.324995569339899
1332,drained,-4.905106884670765,-6.337172822253534
1333,mystery,1.110373048704666,-4.417355261794915
1334,device,2.783127984022043,-0.9291146972202731
1335,allowed,1.603062057086,-5.6431132674471
1336,mother,-8.235530131593361,-4.242430912098927
1337,door,10.610442854936375,-1.97763301951805
1338,doctor,-5.695499754832811,7.061413770497076
1339,nurses,-2.5785822333990067,-4.872658521787423
1340,woman,-7.1913216376237346,-4.4523586441183856
1341,dressed,2.131427831224139,5.289511391075483
1342,white,10.101620750802732,-0.00376220894340378
1343,waist,7.32473335417294,7.880902517917564
1344,legs,-8.957362062004362,5.803940423173541
1345,dhoti,-7.500136264730065,8.13254392962998
1346,smaller,-9.094677616352069,4.503141135656284
1347,blouse,-3.9205929941054123,3.3197236200167484
1348,angvastram,6.304210568077403,3.343079675675079
1349,draped,-3.272050451886673,6.295531788727422
1350,shoulders,-1.3772435215739343,9.630903764397097
1351,forehead,-5.998771199647449,7.194757294257631
1352,bore,7.514890025070181,7.691349238464222
1353,Her,10.679641488346531,-1.4920551887249847
1354,head,-9.47104954294177,-3.823472906111656
1355,shaved,0.6990975520163454,5.517287006474141
1356,tuft,-1.9709640812640057,5.559580689314089
1357,hair,6.684149445916354,2.871099221836142
1358,choti,-1.3117877856140776,2.5432265205173823
1359,loose,-4.9757841127019935,-7.558424734923508
1360,string,9.026367391236835,5.47178140108514
1361,janau,1.3203991108755053,5.261425226631344
1362,torso,-9.126624073648793,4.02396011247853
1363,starded,-2.254524211015454,-3.789717093429167
1364,reverential,7.648939451770196,-2.481160047891752
1365,Lady,-9.319189509235917,-5.392549275393747
1366,Ayurvati,-9.548339242965795,-3.9882150303651196
1367,stature,0.8350080307170358,-1.6518442939367843
1368,polite,-5.319651887531533,-1.0771486502242555
1369,strongly,-2.6279634221811325,-6.3344770694056844
1370,Captain,-9.608967919974468,-1.0568875976042844
1371,team,-7.337687743811518,7.053037682138993
1372,follows,7.343157293797786,-1.295516423523235
1373,strictly,8.655268325289555,4.030931172927669
1374,However,0.4182041147197006,-4.64970333791638
1375,terribly,9.510310718248261,-4.0497983051209685
1376,sorry,-9.090566060659459,-4.741260191349865
1377,recognise,-9.916475215441059,-0.5070652069670308
1378,Have,-3.6463619607561055,11.051987330386176
1379,lady,-2.4796692425659876,11.219282702697102
1380,answered,-8.906013787197622,-4.380230864731732
1381,Thank,-1.897738076644954,11.046690169007496
1382,visibly,-0.32196406327635085,4.878075454521443
1383,embarrassed,-5.667362487442283,-1.0921265618596547
1384,think,-9.377899881743536,-5.856172072018827
1385,superior,6.193179201442322,5.483502574434607
1386,Turning,-1.4832826922961286,10.857746399293756
1387,assistance,-0.9358343025693628,-6.518953697788711
1388,Hearing,4.998821088041443,-7.152515110268129
1389,reaction,-8.659262174671523,0.47724384872396736
1390,earnest,0.18825926768459228,-1.9554316731273105
1391,These,1.7124699701457866,-5.782178123129977
1392,allocated,0.7321655807034323,6.601241115125978
1393,period,-2.49625817867847,7.7803821910333495
1394,quarantine,6.684401279317589,-7.866297890077846
1395,seven,-6.55755947429991,9.133555893864052
1396,Oh,-2.232923088852896,11.318910297603457
1397,Mausi,-7.734690730790198,-1.7113551743639877
1398,frown,-5.856470065975566,-1.5271373868452185
1399,precaution,-4.295850823986962,-6.669250277987197
1400,diseases,8.807513972494098,4.381788896030798
1401,During,4.362653576625419,-5.111940026862552
1402,doctors,7.294322769629042,4.466916131695844
1403,observe,-5.183898554974021,-5.113322095420702
1404,cure,-3.0658061114398496,-2.7588702871847803
1405,guidelines,1.3629203786766766,7.028342689759262
1406,control,0.025016837475137558,-4.290542782098678
1407,maintain,-5.327124510566911,4.24189455187552
1408,strict,-1.5723396056299515,-2.302210877590405
1409,hygiene,7.775983292151559,-6.844710126937837
1410,standards,-0.20982506294977568,6.069495613384557
1411,grimaced,-1.5725881564039537,0.058911138271983014
1412,gently,0.22552855939737868,10.381255444212334
1413,mumbled,1.7225837931335823,-8.16645783985407
1414,things,-3.54513582194335,9.578007895957628
1415,considered,-4.825461580269709,9.239779762468643
1416,instructions,-7.633418737206889,1.0286366420760717
1417,straight,6.774225420630568,2.810186139066387
1418,charge,-1.7323093732837327,9.411188650648661
1419,later,-2.1910807086644746,9.367857777832109
1420,softly,-8.75590973343211,-4.067003828384163
1421,blank,-5.068649723119696,-5.483236552046528
1422,clearly,-0.7074689040379366,-3.9794306011152516
1423,amused,7.030410438128734,-0.19476958111112677
1424,pun,3.2610741525531264,-0.292533480473433
1425,understand,-9.012345926045608,-5.1997398619085
1426,guest,-9.34437148468217,4.065655164947474
1427,uncouth,-2.7468032307049643,-0.10895768430979577
1428,eyebrows,-10.8418001617559,2.4822739076014506
1429,grinning,8.071251163751336,-1.940244848057142
1430,evening,-8.632151660188558,5.6086808187669766
1431,meal,-2.2560476509061025,7.210163615652879
1432,drink,6.054439864650921,5.107924302098633
1433,laughed,-8.601213418731662,-4.026497424335913
1434,slapped,-1.1186487408179253,4.955419797665574
1435,beds,-0.6882374024627214,-4.955956629305641
1436,dammit,7.062067443268403,-0.1250530002088182
1437,Get,-8.519155911123736,-0.7079355031240155
1438,laughing,-9.773361864168356,0.2722750499705731
1439,loudly,-2.5356760914350813,9.449143043948169
1440,excited,-3.5254345184117457,-6.735877801382769
1441,unnaturally,-5.1807330178431075,-6.110164940500041
1442,soft,-1.3566171366305824,9.535901239236622
1443,rushed,0.04514814942191117,10.366927324520717
1444,anticipated,4.393587444798391,1.0017518518541078
1445,tossed,-2.3260372292055127,5.129399647761611
1446,constantly,-0.2721516045277337,-6.321838334374275
1447,wearing,7.453036516117137,7.799263448928574
1448,washed,-5.024304094650022,-7.747427186199321
1449,reasons,-7.6834524463018665,-0.8339967950693536
1450,lying,-10.38594673119504,1.313792817169054
1451,low,-1.4946096755600378,-3.470168095437199
1452,chair,-6.499585949527074,6.939192562559616
1453,lit,-9.599872859944695,3.6783446882875106
1454,forlorn,-1.3279591212656012,1.4774150140728814
1455,yanked,-2.0545396439351222,5.997122840355581
1456,sheet,4.239945544975397,-1.9732188448832482
1457,little,10.222689437545057,-1.1029557213928336
1458,stealthily,-4.944264335294499,2.127966889250333
1459,creeping,6.024733056284415,-2.972842809836352
1460,missed,-9.042266789005893,-1.212800350038882
1461,cold,-6.2258723223580645,8.736401988462573
1462,determined,-0.6283114720759441,-6.505363464557698
1463,efforts,2.625607082250948,8.18041921044513
1464,ignore,2.7687096777252775,6.451126993813358
1465,comforting,-3.3876951474366925,-7.9276241474734555
1466,stench,1.8851749120953212,1.0285046516479714
1467,doubt,-10.324629778242734,-0.21549094358465465
1468,current,-4.150967480744027,2.0483963277874175
1469,surroundings,2.322624560744608,1.4485540126025918
1470,excessively,0.36303920320148364,-1.1622090688352391
1471,unfamiliar,-2.7941991087862394,-6.857974101391267
1472,alien,3.838239682518644,0.25937978297615477
1473,usual,5.668485281082782,5.561425070731645
1474,instincts,2.3251202421162183,4.798093545559547
1475,truth,-7.347956640069417,-3.230677972861961
1476,sweating,-5.070467937050698,-5.002712549296776
1477,breeze,-8.505116727908089,3.516218398361854
1478,profusely,-1.9977467210899578,6.318959717775027
1479,lightly,-5.664038049536475,7.034246207509007
1480,frostbitten,-4.826460569218572,2.5594842977955525
1481,toe,6.90009670891899,7.835909239245515
1482,knee,-2.5148728344885036,5.475828593733595
1483,seemed,10.182717950567243,-0.7995774186779501
1484,stretched,-7.307560185966353,2.2569276365514686
1485,tired,-8.298247021765164,1.5711733687420801
1486,muscles,4.415066210800826,8.307583871706
1487,bone,9.542477081840905,4.732310185542585
1488,dislocated,5.140640860795677,-2.984760779254667
1489,healed,-3.5846453085673375,-8.353018768267098
1490,ripping,-1.7264276129870664,-5.715819246085892
1491,aside,-1.74690805069661,9.444003855054483
1492,joint,4.238612054572621,8.497277890156413
1493,turn,5.716931629300927,2.67499596861023
1494,giving,4.770435506049417,3.5626143377957193
1495,job,-3.577846606688135,10.5854098169287
1496,Breathing,3.7550185831324505,-5.742701487010242
1497,effort,-5.668226073714725,-0.7473502805487039
1498,opened,-0.18662084796585685,10.25902582344844
1499,help,-8.73103398315063,-5.833616279031447
1500,lungs,-3.9115192248691604,2.3778679289906774
1501,air,9.901366387925766,0.16344109788825004
1502,flowed,-9.162430971547998,3.870185655549066
1503,concentrated,-0.6334234349302108,2.694683758531873
1504,might,-3.9401593608292775,9.449602320661816
1505,wide,-1.7117638950491814,9.483599958330908
1506,sucked,0.7788831447160655,6.585788309560739
1507,curtains,-0.49418934243767565,2.4820744966255073
1508,kindly,-1.5359152719599145,6.940233734057839
1509,wind,-9.122862165056262,4.83088629634625
1510,sudden,-7.511312560554037,7.562881847849932
1511,gush,2.1560820022252067,1.9890130251945877
1512,bit,-1.889348063342844,9.469952704052378
1513,began,6.8932963359656325,2.6650405683128637
1514,focused,6.513895276907685,6.567897028905356
1515,willed,-1.8861913531040897,-6.336276622626819
1516,giant,9.971837214625255,0.08051577141233043
1517,hungry,7.137054912618049,0.5344799378288234
1518,Knock,4.432159583874582,-3.3201457974163895
1519,alerted,5.411195774948163,-5.584758033349191
1520,disoriented,3.317987497682671,0.9823973254924218
1521,moment,-1.154632745674133,-3.8544792953930465
1522,Still,7.072235406992496,5.3995972038360085
1523,breathing,-5.734891297164534,7.902357398721694
1524,missing,5.325176253262935,5.812872890004518
1525,hurt,-3.361518213834991,11.068228372691813
1526,scar,-4.970806324138215,4.333271899855531
1527,vanished,-5.188524595996793,-5.4494515578747
1528,bent,0.33874743668970664,10.37828154992422
1529,check,-6.9002370931142485,5.209233669675232
1530,cracking,-5.341707015600966,-4.411814134508311
1531,neck,-5.752094529393274,8.097765625828393
1532,Very,4.409031565211035,6.185664512111265
1533,insistent,-0.26606515626842375,5.879727487759482
1534,staggered,6.459539580765627,8.580934758369544
1535,feet,-1.6855717674797839,-3.5087958869780986
1536,darkness,9.492678028188669,4.89515489117175
1537,panic,-1.8386145296358192,6.78625486608435
1538,stricken,3.522575859315933,1.2854614629203556
1539,disturb,-0.45844387187169583,6.7039707083275095
1540,suddenly,10.62097402612905,-2.100993757900717
1541,got,-7.545514880077715,-4.2170698412945935
1542,fever,-7.529471985722079,-0.8781798850710055
1543,instinctively,1.337404272405354,3.726594333839601
1544,touched,-0.511126088819585,10.332389034609744
1545,Go,-10.116149553713758,-0.9106842836798302
1546,get,-8.725577957018036,-5.74653694542659
1547,raced,5.864230733319188,8.925729538824283
1548,corridor,-4.048206085743245,3.1660994758167553
1549,steps,6.624909799806186,3.086731156150961
1550,encountered,-3.8867304132959215,-5.520267163530535
1551,doors,-2.6858168022636386,6.824774170681619
1552,message,4.480943432353242,3.624834092929099
1553,Help,-6.034437241991956,-1.6098211898278434
1554,housed,6.706849864223365,5.6259264860393765
1555,knocked,6.257639582126949,-1.1803920701889012
1556,expecting,-0.3914486250014471,5.805129648967155
1557,calmly,-0.501679552448381,2.004984568811364
1558,fallen,-8.415181351831112,5.444276160563351
1559,ill,5.098797252076664,-0.3607546923835354
1560,shook,-9.183904012889359,-3.7515067198926038
1561,begun,-9.744042660518407,1.837914719265255
1562,nowhere,1.3711645613304138,8.634825911384024
1563,happened,-8.6292261124066,-3.290688200302247
1564,Practically,-0.8402040028824128,1.0718776979948315
1565,everybody,-1.598449911513617,-2.263190423715612
1566,heavily,-1.683457439937948,6.918226130702812
1567,Don,-9.031854556774421,-5.075161575263263
1568,worry,-10.070839287666006,-1.0184010860735027
1569,Look,-10.083177135306169,-1.0170076742178302
1570,nodded,-9.28054668704122,-3.8086472596521275
1571,adding,-0.5988295090637586,-1.40726732866181
1572,sped,-2.772156544037438,-8.590430211175171
1573,search,-8.49374705698955,0.8614346045207437
1574,torches,-1.1848668668539448,-5.605719234365122
1575,medicines,-3.3755490362875302,10.468768356531521
1576,scared,-5.885631372539954,-1.6877658379343126
1577,patients,-1.1673724330589819,3.1578832509074015
1578,details,0.429450941636439,-7.743466997631328
1579,patient,4.553825468231759,7.301694539291595
1580,palmleaf,-4.7062080593110815,2.4920938419218257
1581,booklet,2.8277436905336244,-1.1450217132099196
1582,eventuality,3.8678670285680052,-2.4867071747095317
1583,hips,-3.073424729334559,-8.24728642018242
1584,general,-5.791555555206014,7.256323034813811
1585,supervising,-1.5363451017879841,6.8869815741351115
1586,trained,-4.8254244735122045,9.198759951213505
1587,efficient,-0.23761132030260232,7.048085350483413
1588,troops,-7.458398362092561,6.087972812468596
1589,third,5.7827157362792585,2.7774462563117672
1590,supervise,3.7239119882047595,1.0607536051137172
1591,situation,-5.798759804212862,6.058039242630412
1592,hour,-7.019593988125345,6.890440588023813
1593,incredibly,-3.893627472097082,2.0615107249780213
1594,everyone,-6.392651160536784,-3.406141466776334
1595,okay,-1.3164589940702043,0.592641249862905
1596,worried,-10.672040106716386,1.6684784814098421
1597,look,-8.876016303661192,-3.7837702348944426
1598,hovered,4.765737979473775,-3.1106894442076714
1599,serious,-5.859120224437896,6.394768638408136
1600,capable,-5.743286276517607,6.302187417815168
1601,Everybody,-0.1524609381916327,5.552339642568767
1602,fine,8.259735664262463,3.5613599437848396
1603,bath,0.6792691501010002,-6.6187981643699025
1604,Right,-0.31887079844221955,-3.3698301392507592
1605,remember,-3.064314524422784,11.040287015270048
1606,age,-4.1108569758698295,8.931014529800686
1607,fifteen,-3.351923611396037,-8.593705162641426
1608,Mastrak,-0.41298002745109136,7.741135694050129
1609,start,-7.814749811340465,5.366455935463308
1610,minutes,-6.956785214427165,8.137253411848768
1611,hurried,-2.149042774144658,5.190659763930654
1612,controlling,0.3798869226303417,-8.06549715172423
1613,rising,-5.720242853823566,-0.8610614063504086
1614,anger,-1.6298599202284705,-3.4811557827220625
1615,difference,-0.6329049898347229,-3.054262252447231
1616,bathing,4.976997211664851,-0.9407494645291301
1617,trouble,-9.67164497307998,-0.7543937080837472
1618,patience,-3.3359961447103883,-3.173626687999716
1619,argue,-0.9612018190987136,5.281303647277416
1620,glared,-1.8203282892161765,11.136307878368623
1621,rein,7.191987408137747,-6.129714916387509
1622,clenched,-8.537780813601646,2.272330123312231
1623,fists,7.325872545599232,6.523201080866941
1624,argument,-0.0025638258935740932,7.877662409713455
1625,expected,-4.050751242255929,8.86840636527912
1626,done,-8.776163534140062,-5.306741342883995
1627,question,-8.138663796463549,-2.8885807856661145
1628,especially,-6.743599953592999,6.035203208430424
1629,nobility,-8.26839372838994,1.729187124079378
1630,Such,2.4122436262315476,8.52309788610888
1631,reasoned,7.432902184011063,0.3769914040010595
1632,instructed,0.3601684207771128,4.497879693406014
1633,Yet,-1.2817919726292575,-2.535169934475395
1634,nobleman,6.986067349940482,-3.4417117099775187
1635,wash,0.8932325559318923,-0.09498594444321565
1636,banged,-4.272356041919604,-5.401894068156547
1637,woke,6.518551430472482,8.429976052839434
1638,cursing,-4.216784724919935,0.8524169877951098
1639,growled,-10.287228306136138,-0.6164211941668108
1640,important,-8.44269471746678,-3.3580881383986294
1641,night,5.547479784646053,3.2792668007608463
1642,exclaimed,-10.224428428371848,-0.8218981932901122
1643,place,4.888815756577403,3.36863083940982
1644,splashing,2.6720434197350644,-2.5141546523395735
1645,strangely,0.3328124564071635,0.44332833664375093
1646,constricted,3.9511882836882366,-1.4115279977029696
1647,magical,-2.3418017584311293,-0.8647910531802885
1648,increase,4.806954197629914,-1.7652771431048184
1649,rub,-1.4470809267120814,6.717070465095138
1650,picked,-5.260897980198441,7.9255587250543895
1651,rubbed,-2.309460855879408,5.524637088137058
1652,vigorously,-0.435254376530624,-0.0824447709412897
1653,development,5.9627725617171805,-6.005501125405918
1654,ignored,4.786091940526507,5.9099929997294645
1655,hours,-6.740580679451435,8.690314475642735
1656,wonder,-7.038374650554081,6.022498654164299
1657,realised,-5.737570790774688,7.019128316219249
1658,injured,4.974098312073404,3.374257870576302
1659,parts,5.77594684231235,8.537129372640306
1660,rejuvenated,-4.434142521184305,-6.510422009752424
1661,ever,-7.215270717537901,-4.221679583129906
1662,intolerably,5.93868368968231,-3.8188622278086903
1663,devil,8.924136875890893,4.275222816208159
1664,wore,-7.535203176907823,8.120896196527305
1665,Again,-2.494272682722536,-3.4639373560334272
1666,wear,1.676784526439461,8.175500022847226
1667,old,0.10947443597690933,-4.292675252849068
1668,sweat,8.258891642383336,5.581407639734881
1669,putting,0.2458219820782065,4.44643951185721
1670,knock,-2.3868241151229963,5.375164670434252
1671,whether,-10.22461801998445,0.9843844349639312
1672,checked,1.8795527264480862,3.795376432100684
1673,temperature,1.8292832688354745,1.3646787078204228
1674,healthy,6.898177218115121,5.870234587315314
1675,recovering,4.767488276734194,-6.890133583592249
1676,skills,-6.658186213526523,5.734342017108771
1677,efficiency,-0.2804850094579455,7.564990584912837
1678,truly,-4.596884733576797,9.615855604398394
1679,arguing,-4.903728600905501,-6.953027295302162
1680,earlier,-4.098081725602191,8.976881187016367
1681,unnecessary,-2.2598064875390835,-0.6427348533887433
1682,meant,-4.145414316525133,10.32914582945896
1683,slight,-5.935378373793329,6.6167795583492675
1684,eyebrow,-1.950931119406575,-4.285449309741696
1685,Being,0.756588879147396,6.129057665683833
1686,stopped,-1.3952110539208027,-3.500354105065071
1687,listening,-7.412780447720683,0.9991682276445899
1688,stunned,-1.8368735477517493,-3.363632498124145
1689,Was,-6.949782012197588,-0.7439491790527124
1690,Pointing,-2.1918359125728073,-4.275829447666359
1691,weakly,-0.39419900674138647,4.677613607962033
1692,shock,-5.5726525927347295,7.009977166648583
1693,palm,-7.363458456884651,2.569406241855405
1694,scattered,2.425235644833441,4.809349176879397
1695,weak,-5.5240849354066865,9.003363713754897
1696,collapsed,-8.541171520323935,5.171767160648787
1697,taking,-2.359033887253868,9.452406368707205
1698,Tears,-1.1352712824066704,1.0652409261799323
1699,proud,-9.883144083612965,0.6033736498195492
1700,repeating,0.47361801494837835,4.793863496293283
1701,Brahmaye,-1.383115717180308,7.328474264362689
1702,namah,-0.10530878148411696,6.4441953420203495
1703,Before,-6.133636658173814,6.51167070088249
1704,react,-7.746273239453822,0.9682302378091474
1705,tears,0.20353596956896147,10.402685151653218
1706,flowing,-8.62058604817079,6.48374841050401
1707,startled,-5.020353252813734,-1.282894475131895
1708,pointed,-4.926451983436816,7.553919088227895
1709,shone,-3.3424029668232698,-8.685225268861043
1710,eerie,1.932396954534161,2.3201256055247423
1711,blue,-0.12551754771608914,-4.1586560892141184
1712,sounded,-2.926083148487145,2.6909015375300807
1713,caged,3.9113331132213234,-5.919763651535913
1714,animal,5.841222794655972,2.756018443505821
1715,released,-8.951139757689338,3.796698928853096
1716,Neelkanth,-8.879705267763649,-5.849498083890487
1717,touch,-2.475479966071769,9.509620599074651
1718,reverentially,-5.27112208791744,-5.4677047026653876
1719,object,4.313956439479172,7.1362619014149065
1720,hell,-8.550744690701514,-2.7963807346752927
1721,Holding,-5.38641958057491,-5.813973580909141
1722,astonishment,2.066883759075086,1.503777932553903
1723,neel,-4.951028583146924,-7.121729954255353
1724,kanth,-4.587351491148851,-7.321538062168586
1725,frame,-1.7218166287553383,6.828707168440419
1726,support,-4.125024063574866,9.466551907703463
1727,sobbed,0.5751323976543978,-1.5236089119261582
1728,child,-8.850705677023562,-5.533489363250647
1729,saved,-3.276574084131649,10.742301472477715
1730,2,4.071283621831054,0.46547610713478976
1731,Land,-1.1340696750842802,2.4334146441839546
1732,Pure,-0.1911313201553731,-7.190882871695412
1733,Life,3.1848383919959082,4.788316782480499
1734,Chenardhwaj,-2.349002182325417,11.087303648994105
1735,governor,-6.668827119004052,6.779934936627748
1736,towns,6.156266705774202,-0.3451935050787339
1737,Karachapa,4.824662737103408,3.6104427911636607
1738,Lothal,-0.6817543822281398,-4.003171247261596
1739,bird,-5.843393755054092,8.948608201145447
1740,courier,-0.6567472362719866,-5.232168968972247
1741,Devagiri,1.9185025281088588,-6.104246566937347
1742,abode,2.2330193331951307,6.496337015657395
1743,crystal,5.221122812783569,-8.57738763077312
1744,news,-2.435452169446023,10.286321243366165
1745,arrival,8.80855251121661,3.759796497042494
1746,emperor,-3.4753488678899136,10.388247883018254
1747,send,-3.6448908214971443,9.035560542684113
1748,escort,1.7332428850843478,2.2064928455787407
1749,Most,-9.714037889872351,1.7627948437053356
1750,supposed,-3.865450189125394,10.981749125746578
1751,manner,-5.75061806756814,8.96530190880581
1752,exact,7.492041599304754,4.042042113091733
1753,privilege,-3.73603983909586,-5.385237067533474
1754,informing,6.13514304611043,-2.2097525718523476
1755,perplexed,3.9445542102546245,1.9132202382617114
1756,devotion,-6.899488389603939,-0.7149060012503434
1757,residence,-1.69671010665615,7.773131301465616
1758,lived,4.675972148095948,3.638700431810513
1759,luxury,1.8658913283318903,6.10445636803006
1760,citizens,5.1996487987967965,3.3864362509099695
1761,struggled,3.62473792617605,7.511701109900854
1762,bend,-1.4762570859115118,-5.329987247055356
1763,lower,-9.287695943563783,3.735793128223453
1764,somebody,0.9829267517241318,-7.700405159351339
1765,tells,1.2073207201763536,-6.914213615188427
1766,damned,-0.46203045305184004,-1.669590213422977
1767,angrily,-5.828634174960226,-1.0439700229945434
1768,provided,-5.016815568270465,4.392445852483614
1769,Are,-8.931363845132227,-4.629671047011786
1770,disturbed,-8.302001329575631,4.2901579441932505
1771,promised,1.0819473495182297,6.995798002357042
1772,decide,-10.045075710789188,-0.16160239489634
1773,feel,-7.332880947129399,-3.1147868718678047
1774,necessary,6.929596882183925,5.557772930474302
1775,accommodate,2.105187709350847,0.8861019792028553
1776,anywhere,-7.008133983134939,-0.933349851432358
1777,pleaded,-0.18445923532401007,-3.548171885239915
1778,imagine,-10.29825874500296,0.44183798659078677
1779,desperate,-5.812458347216758,-0.5540132576933005
1780,plea,3.095468490521704,4.310566345779374
1781,distraught,-0.20159881048991882,-8.83546067105305
1782,haunt,6.897686235248964,-0.5527314149908193
1783,silence,-1.5773798490508737,9.509719573883045
1784,Nonsense,7.799597780427187,-8.286646607169462
1785,guilt,5.340633402122687,6.031343181785011
1786,stop,-7.4621538785548625,-4.192874636738306
1787,royal,10.58747195277121,-0.5697567450750212
1788,sat,10.646371307163676,-2.138498556676756
1789,filling,4.142901913105311,-1.8429002556969654
1790,stick,0.3514794092639844,6.972764277653458
1791,bring,-4.160748443415091,9.565162429285204
1792,impatiently,5.589326802054342,-2.1747451250428917
1793,cue,-3.1604318087583008,-0.8610918908375877
1794,fool,1.134499313707255,-4.772346827353344
1795,council,-4.584903196245109,9.644877290204919
1796,anguish,0.5206220466649462,0.24468716089574388
1797,friends,-7.925355309170605,4.767620118713731
1798,dies,7.512043908990766,-6.659570757264558
1799,decisions,0.5972103587996787,7.22759538596821
1800,corrupted,4.061650137248871,-4.596885117975148
1801,influence,-1.5184268477387848,-2.270646495521583
1802,whoever,-3.694997594318434,-3.1263456416721707
1803,Only,-3.592453474046472,9.43757003077422
1804,supreme,4.745527772947614,7.921114842240007
1805,amongst,-0.00032961101085601395,-4.174636644823001
1806,exasperation,9.804831892800237,-4.536377008291762
1807,Some,5.569131910674337,2.6888626376756317
1808,traditions,3.7414789658849417,-5.908734003774331
1809,stayed,-7.421234091485764,1.3712374135147245
1810,grabbed,-1.2244377740161885,-5.3473742897323415
1811,line,9.954528023631466,-0.020547121301556545
1812,Apparently,-6.481817652747264,-1.2008639659897398
1813,save,-7.345313311025636,-2.901360245674326
1814,Everything,-6.0289181082042385,-1.754567153311003
1815,seems,-9.195434813344782,-1.0363902198213304
1816,real,-5.622538527747393,6.477609131161104
1817,slightiy,2.3161305520561206,1.9274991211888604
1818,makes,-7.674319908040899,-2.678461497866227
1819,advanced,6.358909260364428,-9.175018863102528
1820,worship,-1.588573284866249,-7.143479917971225
1821,blessed,-7.808267412035068,-0.6553386956850416
1822,reduced,-4.787561223360613,4.46294851087846
1823,litde,7.368540094333692,4.298480398133406
1824,seriously,-8.570726638520194,-0.5295744793582313
1825,gifted,6.36856064480579,-5.712790129550455
1826,Brahmins,4.908712328471971,3.519822263294671
1827,passing,-1.6178874186448986,5.856461447357681
1828,teachers,7.16359046133016,-7.050962838198981
1829,priests,5.27255299015618,-3.1513417945903037
1830,intellectual,3.1042019274437824,4.530736177255533
1831,concept,-6.851865085199302,-0.5695732640177114
1832,So,-8.84982728483851,-5.8465080378337735
1833,addition,-3.5891971241552683,-8.111191082601122
1834,Kshatriyas,-4.999553916895136,9.446477262631417
1835,warriors,-8.403526155191988,4.7156405764041365
1836,rulers,-4.247650354183422,0.7405700342057123
1837,Really,-0.3811242256638514,-3.503739755733398
1838,apparently,1.5396173184951734,6.581266765028691
1839,female,8.407061427826719,3.4188445515617456
1840,ways,-9.730566831930577,1.9118596694666181
1841,Vaishyas,3.9463814579503063,8.38127081409862
1842,traders,4.579627362792121,-8.08567077098484
1843,business,1.1218106368531444,-5.005474571012093
1844,finally,-1.277075714219863,-3.7598914066879123
1845,Shudras,-2.3181075714704535,7.17638967277152
1846,farmers,5.370204970254531,-1.1781746325838733
1847,caste,7.314070076719337,4.16282539810701
1848,Hang,5.833272917984995,-9.70487607533632
1849,stupid,-3.638773962020021,11.065927658458065
1850,thing,-8.219506985855265,-2.7920774297927533
1851,useful,-2.7708142040382016,-0.9158523061071387
1852,leaned,-5.032444804328971,-1.2420049640934772
1853,avoid,4.774598444090772,3.6272254595708158
1854,playful,-2.05848906591593,1.310024311798246
1855,blow,-6.385368995681854,8.201023648565467
1856,talking,-2.381444549865675,11.167778323267935
1857,thinking,-2.288909069262806,11.264844511984125
1858,contemplating,3.2992627407599575,-2.1777085158008855
1859,roses,4.99778580226997,-6.626560579945771
1860,corner,-8.027833611623544,7.18915324936956
1861,garden,-7.016015728764032,7.808311831095658
1862,run,-5.847606192934544,9.152521930121296
1863,hearing,-9.493514936260091,2.0478404367184284
1864,tormented,0.5006769068974991,4.639571835095214
1865,whisper,-5.804922107997955,-1.742861197121676
1866,repeated,-2.3531763067925815,10.975464047246712
1867,bear,-9.80080329414042,0.8127797327597629
1868,fault,9.82452805639458,-4.564098756548475
1869,IT,6.419029981780684,-5.919038746443639
1870,sighed,-1.9140066008506926,10.543349681648436
1871,put,-0.9663962039594474,-3.761691498518464
1872,pressing,-2.0701472238382177,6.5226040729520705
1873,pass,-6.542759316774089,5.490570607099727
1874,asking,-9.270249013633794,-0.16300915263425522
1875,breathed,-10.638696409178099,2.4621099729015827
1876,deeply,-1.6495963116442438,-3.4905319475268
1877,answer,-8.463556235056545,-3.270498756786132
1878,correct,-8.850218347068827,-0.7257675270305006
1879,O,1.221551801405481,-7.445651286786286
1880,threw,-7.249309254703138,2.3389744878645833
1881,stormed,2.0174402732234955,3.919393641258692
1882,minor,0.9670527033117519,8.769873540481223
1883,consisting,2.958515844211985,1.3767521821558717
1884,scheduled,-1.4361838636121849,3.44101436866228
1885,small,10.684048748988525,-0.6298594041239703
1886,party,-9.160894747350552,3.549244157642707
1887,ensure,-4.7212054331077695,9.636722616623558
1888,moved,10.67557209059197,-1.7928805588838013
1889,realm,-1.4359708216294613,-7.111268993362493
1890,Governor,-1.350283963996511,7.654119596923473
1891,anxious,0.17538878580243036,-8.54861870242365
1892,recognised,-8.601503686961815,0.8437134897317388
1893,oiled,-2.5488052043708476,-6.765714682652674
1894,expensive,-3.2555983332576135,1.9217814458836395
